ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
APR-19989,bea1d4b8-d23c-4e3a-bc88-46a577ae5bc7,2.0,DeptHead,depthead_64acbdac@example.com,Sean Stein,APPROVE,2024-01-28T07:00:00,,C003,2025-07-26,USD,ITEM-19989,CC200,600000,JNL-MISS,KR,50,PC02,2275.5,Class bad bag heart.,2275.5,0.0,2025,2025-03-04,1.3126,B,2025-07-31,CONCUR,PURCHASE,APAC_LEDGER
APR-19990,bea1d4b8-d23c-4e3a-bc88-46a577ae5bc7,3.0,Finance,finance_0cce276d@example.com,Natalie Hodge,APPROVE,2024-02-02T14:00:00,,C003,2025-04-01,EUR,ITEM-19990,CC300,600000,JNL-PROJECT,SA,40,PC02,849.37,Bag image rise money.,0.0,849.37,2025,2024-10-31,0.7673,B,2025-07-01,SAP,TRAVEL,APAC_LEDGER
APR-19991,beae877f-4174-465a-989c-9b57db35f950,1.0,Manager,manager_432c8894@example.com,Kurt Lewis,APPROVE,2025-02-02T10:00:00,,C002,2025-06-03,GBP,ITEM-19991,CC200,500000,JNL-AIR,SA,40,PC01,4729.8,Step compare direction perhaps.,4729.8,0.0,2025,2025-07-22,0.7458,B,2025-05-12,WORKDAY,EXPENSE,APAC_LEDGER
APR-19992,beae877f-4174-465a-989c-9b57db35f950,2.0,Finance_Recon,finance_c9be7891@example.com,Tiffany Nelson,APPROVE,2025-02-03T21:00:00,Finance reconciliation completed,C003,2025-08-14,GBP,ITEM-19992,CC200,400000,JNL-SYSTEM,SA,50,PC03,4878.71,Imagine then suggest.,0.0,4878.71,2025,2025-06-25,1.0433,B,2025-03-29,WORKDAY,PURCHASE,APAC_LEDGER
APR-19993,beb3dd82-2737-4693-90b6-e5be46ae7afc,1.0,Manager,manager_c2c9670d@example.com,Brad Mckenzie,APPROVE,2024-02-19T03:00:00,,C002,2025-05-13,GBP,ITEM-19993,CC300,400000,JNL-HER,SA,40,PC02,1560.23,Result over by this avoid.,1560.23,0.0,2025,2025-04-10,1.2747,M,2025-06-03,CONCUR,TRAVEL,CORP_LEDGER
APR-19994,beb3dd82-2737-4693-90b6-e5be46ae7afc,2.0,Finance_Recon,finance_4ad11d91@example.com,Jerry Alvarez,APPROVE,2024-02-21T06:00:00,Finance reconciliation completed,C003,2024-11-30,EUR,ITEM-19994,CC300,600000,JNL-DIRECTOR,DR,50,PC01,4472.46,Expert which each purpose material.,0.0,4472.46,2025,2024-11-03,1.015,C,2025-08-31,WORKDAY,EXPENSE,APAC_LEDGER
APR-19995,beb7aeeb-046c-4ffe-99e8-0f2920f03d2c,1.0,Manager,manager_281d2c44@example.com,Steven Mejia,APPROVE,2023-11-15T09:00:00,,C001,2025-05-26,INR,ITEM-19995,CC200,400000,JNL-AFTER,DR,50,PC03,1816.62,While support participant decide cause simple.,1816.62,0.0,2025,2025-06-03,0.7455,M,2024-12-25,WORKDAY,EXPENSE,CORP_LEDGER
APR-19996,beb7aeeb-046c-4ffe-99e8-0f2920f03d2c,2.0,Finance,finance_dacf3e1c@example.com,Anthony Martinez,APPROVE,2023-11-19T18:00:00,,C003,2025-03-11,INR,ITEM-19996,CC200,500000,JNL-RACE,KR,50,PC02,2101.97,Most plant officer animal approach miss parent.,0.0,2101.97,2025,2025-09-04,1.2423,B,2025-08-28,SAP,PURCHASE,CORP_LEDGER
APR-19997,beb7aeeb-046c-4ffe-99e8-0f2920f03d2c,3.0,Finance_Recon,finance_10edc0d4@example.com,Richard Hamilton,APPROVE,2023-11-21T19:00:00,Finance reconciliation completed,C001,2025-07-12,INR,ITEM-19997,CC100,400000,JNL-VOICE,SA,40,PC01,1480.12,Study great technology magazine six agent size still.,1480.12,0.0,2025,2025-01-30,0.8713,M,2024-09-24,WORKDAY,EXPENSE,CORP_LEDGER
APR-19998,beb8f414-8f6d-4590-9994-081fd00638de,1.0,Manager,manager_63c47828@example.com,Michael Clements,APPROVE,2023-12-09T17:00:00,,C003,2024-11-10,GBP,ITEM-19998,CC200,400000,JNL-FOR,KR,40,PC02,4950.23,Play international clear kind experience everybody easy.,0.0,4950.23,2025,2025-08-20,1.0567,B,2025-06-28,CONCUR,TRAVEL,CORP_LEDGER
APR-19999,beb8f414-8f6d-4590-9994-081fd00638de,2.0,Finance_Recon,finance_e4c8f13e@example.com,Brian Rosario,APPROVE,2023-12-11T01:00:00,Finance reconciliation completed,C002,2025-01-23,EUR,ITEM-19999,CC300,500000,JNL-NAME,DR,40,PC02,2771.76,Us center answer.,2771.76,0.0,2025,2025-01-19,1.2947,B,2024-12-18,SAP,PURCHASE,CORP_LEDGER
APR-20000,bebc1350-48dc-4770-bfb0-71cae6868f80,1.0,Manager,manager_cf33f0f6@example.com,Nicholas Day,APPROVE,2024-01-10T21:00:00,,C002,2025-02-03,INR,ITEM-20000,CC100,400000,JNL-LAUGH,KR,40,PC03,323.38,Could draw role popular word.,0.0,323.38,2025,2024-12-09,1.2469,C,2024-11-02,CONCUR,PURCHASE,CORP_LEDGER
APR-20002,bebc1350-48dc-4770-bfb0-71cae6868f80,2.1,DeptHead_RESUBMIT,depthead_3035b245@example.com,Carolyn Smith,RESUBMITTED,2024-01-14T10:00:00,Resubmitted by owner after additional docs,C003,2025-04-14,GBP,ITEM-20001,CC100,500000,JNL-HAPPY,KR,40,PC01,994.13,Live discuss long party.,994.13,0.0,2025,2024-11-06,0.7376,C,2025-09-11,WORKDAY,PURCHASE,CORP_LEDGER
APR-20002,bebc1350-48dc-4770-bfb0-71cae6868f80,2.0,DeptHead,depthead_3035b245@example.com,Carolyn Smith,REJECT,2024-01-14T10:00:00,Sent back for more receipts/details. Final decision: REJECT.,C001,2024-09-26,GBP,ITEM-20002,CC300,400000,JNL-COLLEGE,KR,50,PC02,3726.98,Teacher could open yet report current hundred.,0.0,3726.98,2025,2024-11-03,1.0825,B,2025-09-02,CONCUR,TRAVEL,CORP_LEDGER
APR-20003,bebc1350-48dc-4770-bfb0-71cae6868f80,3.0,Finance,finance_012f6305@example.com,Joseph Wheeler,APPROVE,2024-01-16T05:00:00,,C003,2025-03-28,USD,ITEM-20003,CC100,500000,JNL-FEEL,KR,50,PC01,3569.22,It its through mouth.,3569.22,0.0,2025,2025-09-11,0.9387,B,2025-03-20,CONCUR,EXPENSE,APAC_LEDGER
APR-20004,bec3bb63-279c-4146-bc7a-63c12d93bcd1,1.0,Manager,manager_34a58acf@example.com,Rebecca Mcintyre,APPROVE,2023-11-08T00:00:00,,C001,2025-05-06,INR,ITEM-20004,CC100,400000,JNL-MATTER,KR,50,PC01,4939.48,Physical property marriage these series political.,0.0,4939.48,2025,2024-12-12,0.9842,B,2025-03-16,SAP,EXPENSE,CORP_LEDGER
APR-20006,bec3bb63-279c-4146-bc7a-63c12d93bcd1,2.1,Finance_RESUBMIT,finance_39294cee@example.com,Beth Rice,RESUBMITTED,2023-11-17T05:00:00,Resubmitted by owner after additional docs,C003,2025-04-03,USD,ITEM-20005,CC100,500000,JNL-RUN,SA,50,PC03,1773.06,Radio a plant pick various.,1773.06,0.0,2025,2025-02-23,1.4976,B,2024-10-02,CONCUR,PURCHASE,APAC_LEDGER
APR-20006,bec3bb63-279c-4146-bc7a-63c12d93bcd1,2.0,Finance,finance_39294cee@example.com,Beth Rice,APPROVE,2023-11-17T05:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C001,2025-09-02,INR,ITEM-20006,CC100,400000,JNL-POOR,SA,40,PC03,4824.06,Chance southern provide.,0.0,4824.06,2025,2025-08-15,0.9768,M,2024-12-06,CONCUR,PURCHASE,APAC_LEDGER
APR-20007,bec3bb63-279c-4146-bc7a-63c12d93bcd1,3.0,Finance_Recon,finance_d41188ae@example.com,Katrina Walter,APPROVE,2023-11-18T11:00:00,Finance reconciliation completed,C001,2025-09-17,GBP,ITEM-20007,CC100,600000,JNL-ANYTHING,SA,40,PC01,233.37,Anything research story subject movement.,233.37,0.0,2025,2025-01-14,0.883,B,2024-11-16,WORKDAY,EXPENSE,APAC_LEDGER
APR-20008,beccdf96-7720-488f-b3ba-24c78c00365e,1.0,Manager,manager_aedb379d@example.com,Jonathan Daniel,APPROVE,2025-09-06T14:00:00,,C003,2025-01-26,USD,ITEM-20008,CC300,500000,JNL-SOUTHERN,SA,50,PC02,3477.27,Reason difficult area character add believe.,0.0,3477.27,2025,2025-02-04,0.9062,B,2025-05-31,WORKDAY,TRAVEL,CORP_LEDGER
APR-20009,beccdf96-7720-488f-b3ba-24c78c00365e,2.0,Finance_Recon,finance_0cfe84a4@example.com,Beth Keller,APPROVE,2025-09-09T03:00:00,Finance reconciliation completed,C002,2025-05-11,USD,ITEM-20009,CC100,500000,JNL-FAR,KR,50,PC03,3713.67,Debate the commercial.,3713.67,0.0,2025,2025-04-17,1.1893,C,2025-06-26,CONCUR,EXPENSE,APAC_LEDGER
APR-20010,bed33c46-ea94-443b-b6b0-8ea0f4a1f494,1.0,Manager,manager_c60787e1@example.com,Jason Andersen,APPROVE,2024-01-23T15:00:00,,C002,2024-12-21,GBP,ITEM-20010,CC300,600000,JNL-HIGH,KR,50,PC02,3100.37,Wait activity future.,0.0,3100.37,2025,2025-06-14,1.2273,B,2025-03-22,WORKDAY,EXPENSE,CORP_LEDGER
APR-20011,bed33c46-ea94-443b-b6b0-8ea0f4a1f494,2.0,Finance,finance_7c81d1e7@example.com,Lisa Huff,APPROVE,2024-01-28T14:00:00,,C002,2025-09-13,EUR,ITEM-20011,CC300,500000,JNL-HIMSELF,SA,50,PC02,418.22,Analysis house executive must should letter.,418.22,0.0,2025,2025-07-19,1.4091,B,2024-10-08,WORKDAY,TRAVEL,APAC_LEDGER
APR-20012,bed33c46-ea94-443b-b6b0-8ea0f4a1f494,3.0,Finance_Recon,finance_3a2da564@example.com,Catherine Morton,APPROVE,2024-01-31T05:00:00,Finance reconciliation completed,C001,2025-09-07,USD,ITEM-20012,CC300,500000,JNL-COURT,DR,50,PC03,3333.37,In trip change artist this country drug.,0.0,3333.37,2025,2024-10-07,0.8369,C,2025-02-04,SAP,TRAVEL,APAC_LEDGER
APR-20013,bed86143-4560-433e-a804-8e9ec8c25353,1.0,Manager,manager_54e5c9ef@example.com,Tony Perry,APPROVE,2024-12-08T19:00:00,,C002,2025-02-05,EUR,ITEM-20013,CC200,400000,JNL-GET,KR,40,PC02,4463.75,Company fly across kid.,4463.75,0.0,2025,2025-04-23,0.7073,C,2025-01-22,SAP,TRAVEL,CORP_LEDGER
APR-20014,bed86143-4560-433e-a804-8e9ec8c25353,2.0,Finance,finance_4803cff8@example.com,Michael Shannon,APPROVE,2024-12-09T07:00:00,,C003,2025-01-22,INR,ITEM-20014,CC100,500000,JNL-MEASURE,KR,40,PC01,1045.89,Another kid understand source city long structure.,0.0,1045.89,2025,2025-06-18,0.8447,B,2025-06-13,SAP,TRAVEL,CORP_LEDGER
APR-20015,bed86143-4560-433e-a804-8e9ec8c25353,3.0,Finance_Recon,finance_54492364@example.com,Pamela Williams,APPROVE,2024-12-10T12:00:00,Finance reconciliation completed,C003,2025-02-21,EUR,ITEM-20015,CC100,400000,JNL-MODERN,SA,50,PC02,4041.57,Thank clearly listen.,4041.57,0.0,2025,2025-01-04,0.7922,B,2024-10-30,SAP,TRAVEL,APAC_LEDGER
APR-20016,bee5709e-c495-4216-b4af-9e74022abec8,1.0,Manager,manager_8924668c@example.com,Angela Jones,REJECT,2024-07-02T15:00:00,,C001,2024-12-24,GBP,ITEM-20016,CC100,500000,JNL-FATHER,KR,40,PC01,937.99,Research address operation week sing event.,0.0,937.99,2025,2025-04-06,1.0793,B,2025-03-31,CONCUR,TRAVEL,CORP_LEDGER
APR-20017,bee5709e-c495-4216-b4af-9e74022abec8,2.0,Finance,finance_68d84635@example.com,Denise Oliver,APPROVE,2024-07-05T10:00:00,,C003,2025-07-17,EUR,ITEM-20017,CC200,600000,JNL-SUCCESS,DR,50,PC02,2390.46,Argue toward consider study just.,2390.46,0.0,2025,2025-09-16,0.7938,B,2024-12-13,WORKDAY,TRAVEL,CORP_LEDGER
APR-20018,beed0df6-6c66-405c-8aec-ac6f68bf09cc,1.0,Manager,manager_cf5afeed@example.com,Holly Gonzalez,APPROVE,2024-09-26T15:00:00,,C003,2025-03-10,GBP,ITEM-20018,CC300,400000,JNL-ADMINISTRATION,SA,40,PC02,270.87,Friend any also student adult.,0.0,270.87,2025,2024-12-16,1.1418,M,2024-09-28,WORKDAY,PURCHASE,APAC_LEDGER
APR-20019,beed0df6-6c66-405c-8aec-ac6f68bf09cc,2.0,Finance_Recon,finance_1939e6da@example.com,Renee Burns,APPROVE,2024-09-28T06:00:00,Finance reconciliation completed,C002,2025-08-20,GBP,ITEM-20019,CC200,400000,JNL-MEMBER,KR,40,PC03,3486.64,Eye hour charge discussion.,3486.64,0.0,2025,2025-08-30,1.1815,B,2025-06-09,CONCUR,TRAVEL,APAC_LEDGER
APR-20020,beed4742-ad11-4a5b-a872-4266a4f11a85,1.0,Manager,manager_a161c051@example.com,Sarah Carpenter,APPROVE,2025-08-30T07:00:00,,C003,2024-11-26,GBP,ITEM-20020,CC100,600000,JNL-TOTAL,SA,50,PC01,1925.76,Appear black late born.,0.0,1925.76,2025,2024-10-07,0.8516,B,2025-01-12,WORKDAY,PURCHASE,APAC_LEDGER
APR-20021,beed4742-ad11-4a5b-a872-4266a4f11a85,2.0,DeptHead,depthead_ddacf141@example.com,Robert Johnson,REJECT,2025-09-02T00:00:00,,C002,2025-03-10,GBP,ITEM-20021,CC100,400000,JNL-WIND,KR,50,PC03,663.84,But information PM.,663.84,0.0,2025,2025-08-25,1.0247,M,2025-01-14,SAP,PURCHASE,APAC_LEDGER
APR-20022,beed4742-ad11-4a5b-a872-4266a4f11a85,3.0,Finance,finance_36493295@example.com,Christina Wheeler,APPROVE,2025-09-07T16:00:00,,C003,2025-07-08,EUR,ITEM-20022,CC300,500000,JNL-PRESENT,DR,40,PC03,1752.02,Visit tell car write coach popular reason.,0.0,1752.02,2025,2025-06-04,0.7654,M,2024-10-23,WORKDAY,PURCHASE,APAC_LEDGER
APR-20023,beef42e0-f984-4c78-924e-e48811b5cc69,1.0,Manager,manager_7a4a3995@example.com,Cynthia King,APPROVE,2024-06-14T13:00:00,,C002,2025-05-06,USD,ITEM-20023,CC100,600000,JNL-FIRST,DR,50,PC02,1737.49,Son trial human partner ability natural site.,1737.49,0.0,2025,2025-04-26,1.4015,B,2024-10-01,WORKDAY,TRAVEL,APAC_LEDGER
APR-20024,beef42e0-f984-4c78-924e-e48811b5cc69,2.0,Finance_Recon,finance_5772adc2@example.com,Linda Holland,APPROVE,2024-06-15T19:00:00,Finance reconciliation completed,C002,2025-08-11,GBP,ITEM-20024,CC200,500000,JNL-PEACE,KR,40,PC03,1747.99,Quality season concern until hope anyone feel.,0.0,1747.99,2025,2025-01-13,1.4223,M,2025-01-12,SAP,TRAVEL,APAC_LEDGER
APR-20025,beefdca8-ad98-425a-8417-2a9fb4e86d4a,1.0,Manager,manager_3bca20ec@example.com,Dennis Kim,APPROVE,2024-05-28T00:00:00,,C002,2025-07-22,USD,ITEM-20025,CC100,500000,JNL-FORM,DR,50,PC02,2562.8,Community his week leave.,2562.8,0.0,2025,2025-06-09,1.2775,M,2025-01-09,WORKDAY,EXPENSE,APAC_LEDGER
APR-20026,beefdca8-ad98-425a-8417-2a9fb4e86d4a,2.0,Finance,finance_2ebecd49@example.com,Miranda Wu,APPROVE,2024-05-30T07:00:00,,C003,2025-07-24,INR,ITEM-20026,CC200,600000,JNL-GREAT,DR,50,PC02,1372.56,Huge them cause no.,0.0,1372.56,2025,2024-11-09,1.4979,M,2025-02-13,CONCUR,TRAVEL,CORP_LEDGER
APR-20027,beefdca8-ad98-425a-8417-2a9fb4e86d4a,3.0,Finance_Recon,finance_c144401d@example.com,Chloe Clark,APPROVE,2024-06-02T23:00:00,Finance reconciliation completed,C002,2025-04-26,EUR,ITEM-20027,CC200,500000,JNL-REALITY,DR,40,PC01,4382.43,Today color television crime road wish interesting.,4382.43,0.0,2025,2025-06-11,1.3956,M,2025-02-27,WORKDAY,TRAVEL,CORP_LEDGER
APR-20029,bef72d32-ad78-4001-9fda-0af5c6d79964,1.1,Manager_RESUBMIT,manager_d462b346@example.com,Mr. Jared Thomas,RESUBMITTED,2025-04-02T06:00:00,Resubmitted by owner after additional docs,C001,2025-02-06,INR,ITEM-20028,CC300,600000,JNL-ESPECIALLY,DR,50,PC03,4207.26,Structure executive day whatever.,0.0,4207.26,2025,2025-04-03,1.3167,C,2025-09-16,SAP,PURCHASE,APAC_LEDGER
APR-20029,bef72d32-ad78-4001-9fda-0af5c6d79964,1.0,Manager,manager_d462b346@example.com,Mr. Jared Thomas,APPROVE,2025-04-02T06:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C003,2025-04-17,USD,ITEM-20029,CC300,500000,JNL-SKIN,DR,40,PC02,2468.41,Who whether time compare.,2468.41,0.0,2025,2025-08-25,1.3468,B,2025-01-06,SAP,EXPENSE,CORP_LEDGER
APR-20030,bef72d32-ad78-4001-9fda-0af5c6d79964,2.0,Finance,finance_5606252c@example.com,Danielle Williams,APPROVE,2025-04-06T22:00:00,,C003,2025-02-26,EUR,ITEM-20030,CC300,400000,JNL-ACCEPT,KR,50,PC01,3389.28,Why development people truth tell product.,0.0,3389.28,2025,2025-07-08,1.1789,B,2025-08-31,SAP,PURCHASE,CORP_LEDGER
APR-20031,bef72d32-ad78-4001-9fda-0af5c6d79964,3.0,Finance_Recon,finance_18b9cfa4@example.com,Samantha Phillips,APPROVE,2025-04-10T13:00:00,Finance reconciliation completed,C001,2025-02-01,INR,ITEM-20031,CC100,500000,JNL-BUILD,KR,40,PC01,2481.28,Doctor response language avoid crime whose bill.,2481.28,0.0,2025,2025-01-18,1.2266,B,2025-04-23,CONCUR,TRAVEL,APAC_LEDGER
APR-20033,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,1.1,Manager_RESUBMIT,manager_1ffe3328@example.com,Patrick Ferguson,RESUBMITTED,2023-10-03T02:00:00,Resubmitted by owner after additional docs,C003,2024-12-09,INR,ITEM-20032,CC200,600000,JNL-COLD,KR,50,PC01,433.49,Fish common above find.,0.0,433.49,2025,2025-02-24,1.0816,B,2025-06-25,WORKDAY,TRAVEL,CORP_LEDGER
APR-20033,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,1.0,Manager,manager_1ffe3328@example.com,Patrick Ferguson,APPROVE,2023-10-03T02:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C003,2025-08-24,INR,ITEM-20033,CC100,400000,JNL-HOUR,SA,40,PC02,974.49,Really reality herself listen trial.,974.49,0.0,2025,2024-11-24,0.8433,C,2024-12-24,CONCUR,EXPENSE,CORP_LEDGER
APR-20034,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,2.0,DeptHead,depthead_e4e7f03c@example.com,Angela Smith,APPROVE,2023-10-04T20:00:00,,C002,2025-06-10,GBP,ITEM-20034,CC100,600000,JNL-INSTITUTION,SA,50,PC01,3621.06,Game art agency step.,0.0,3621.06,2025,2025-02-12,1.0059,M,2024-12-03,CONCUR,PURCHASE,APAC_LEDGER
APR-20035,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,3.0,Finance,finance_0ca70785@example.com,Rebecca Chapman,APPROVE,2023-10-10T21:00:00,,C003,2025-04-18,EUR,ITEM-20035,CC200,500000,JNL-MILLION,KR,40,PC03,807.2,Throughout we huge employee.,807.2,0.0,2025,2025-05-03,1.141,C,2025-02-20,CONCUR,TRAVEL,CORP_LEDGER
APR-20036,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,4.0,Finance_Recon,finance_1dc3158e@example.com,Mark Maldonado,APPROVE,2023-10-12T07:00:00,Finance reconciliation completed,C001,2025-07-02,USD,ITEM-20036,CC100,600000,JNL-CAMERA,DR,50,PC01,4989.07,Particular style president school control.,0.0,4989.07,2025,2025-06-22,0.7296,M,2024-11-13,WORKDAY,PURCHASE,CORP_LEDGER
APR-20037,bf01281d-eda5-4180-b841-33a6d5c01d43,1.0,Manager,manager_2d8e327f@example.com,Megan Boyd,APPROVE,2024-02-11T02:00:00,,C001,2025-05-24,GBP,ITEM-20037,CC300,600000,JNL-APPEAR,DR,40,PC03,1742.95,Can care still life decide instead pass.,1742.95,0.0,2025,2025-09-18,1.2215,B,2025-06-17,WORKDAY,PURCHASE,CORP_LEDGER
APR-20038,bf01281d-eda5-4180-b841-33a6d5c01d43,2.0,Finance_Recon,finance_c9b21387@example.com,Melvin Aguilar,APPROVE,2024-02-14T10:00:00,Finance reconciliation completed,C003,2025-03-23,GBP,ITEM-20038,CC200,400000,JNL-RANGE,SA,40,PC02,437.99,Simply stock impact research light all.,0.0,437.99,2025,2025-09-08,1.4041,M,2024-10-17,WORKDAY,EXPENSE,CORP_LEDGER
APR-20039,bf0a458a-c9d6-4ea6-87a3-e641954bd465,1.0,Manager,manager_5f6d89a7@example.com,Angela Garcia,APPROVE,2024-06-27T18:00:00,,C001,2025-02-05,INR,ITEM-20039,CC100,600000,JNL-SECOND,KR,50,PC03,4413.96,Leave once statement former right.,4413.96,0.0,2025,2025-06-01,1.295,M,2024-12-12,SAP,PURCHASE,CORP_LEDGER
APR-20040,bf0a458a-c9d6-4ea6-87a3-e641954bd465,2.0,Finance,finance_0c83762b@example.com,Julie Norris,APPROVE,2024-06-30T13:00:00,,C003,2024-10-03,EUR,ITEM-20040,CC300,500000,JNL-DAUGHTER,KR,50,PC01,516.22,Best sport fine finish.,0.0,516.22,2025,2025-05-03,1.1756,B,2025-03-02,WORKDAY,TRAVEL,APAC_LEDGER
APR-20041,bf0a458a-c9d6-4ea6-87a3-e641954bd465,3.0,Finance_Recon,finance_b9f96dae@example.com,David Pena,APPROVE,2024-06-30T16:00:00,Finance reconciliation completed,C003,2024-12-13,INR,ITEM-20041,CC200,400000,JNL-PICK,SA,50,PC03,850.3,Color avoid possible return.,850.3,0.0,2025,2025-08-06,1.0644,C,2025-07-12,SAP,TRAVEL,CORP_LEDGER
APR-20042,bf0f7d84-40cc-4bba-803d-609c1f54f6d1,1.0,Manager,manager_c1f7b847@example.com,Angel Dalton,APPROVE,2024-05-14T05:00:00,,C001,2025-08-04,INR,ITEM-20042,CC200,600000,JNL-OFF,DR,40,PC03,4460.6,High indeed line film agreement production need around.,0.0,4460.6,2025,2025-07-17,0.8403,B,2025-08-26,SAP,TRAVEL,APAC_LEDGER
APR-20043,bf0f7d84-40cc-4bba-803d-609c1f54f6d1,2.0,DeptHead,depthead_06af2045@example.com,Dana Johnson,REJECT,2024-05-18T00:00:00,,C003,2025-07-14,USD,ITEM-20043,CC300,400000,JNL-WILL,DR,50,PC02,3358.04,Never protect something moment.,3358.04,0.0,2025,2025-06-24,0.8172,C,2025-02-28,CONCUR,EXPENSE,APAC_LEDGER
APR-20045,bf0f7d84-40cc-4bba-803d-609c1f54f6d1,3.1,Finance_RESUBMIT,finance_8337862e@example.com,Jack Johnson,RESUBMITTED,2024-05-25T05:00:00,Resubmitted by owner after additional docs,C003,2024-09-30,INR,ITEM-20044,CC200,400000,JNL-MIGHT,SA,40,PC02,537.22,Challenge real appear best live.,0.0,537.22,2025,2025-05-15,1.331,C,2024-11-22,CONCUR,PURCHASE,APAC_LEDGER
APR-20045,bf0f7d84-40cc-4bba-803d-609c1f54f6d1,3.0,Finance,finance_8337862e@example.com,Jack Johnson,APPROVE,2024-05-25T05:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C002,2024-10-15,GBP,ITEM-20045,CC100,500000,JNL-MAJOR,DR,40,PC02,3575.43,Care this ahead several.,3575.43,0.0,2025,2025-05-13,1.406,C,2024-12-12,SAP,EXPENSE,CORP_LEDGER
APR-20046,bf147715-c4f4-4b1e-9b49-77b38b12ab06,1.0,Manager,manager_4844a44b@example.com,Jeffrey Parker,APPROVE,2024-02-28T08:00:00,,C003,2025-03-04,INR,ITEM-20046,CC100,600000,JNL-SING,SA,50,PC01,3787.28,Moment son or second son high let report.,0.0,3787.28,2025,2025-08-01,0.7316,M,2024-09-19,SAP,TRAVEL,APAC_LEDGER
APR-20047,bf147715-c4f4-4b1e-9b49-77b38b12ab06,2.0,Finance,finance_3ebeb9d4@example.com,Michael Williams,APPROVE,2024-03-04T23:00:00,,C002,2025-03-26,USD,ITEM-20047,CC300,500000,JNL-MUST,KR,40,PC01,4336.5,Matter message matter forget.,4336.5,0.0,2025,2025-03-23,0.9691,C,2025-04-26,WORKDAY,PURCHASE,APAC_LEDGER
APR-20048,bf147715-c4f4-4b1e-9b49-77b38b12ab06,3.0,Finance_Recon,finance_0c9c5b18@example.com,Shannon Phillips,APPROVE,2024-03-07T17:00:00,Finance reconciliation completed,C001,2025-08-19,GBP,ITEM-20048,CC300,500000,JNL-LETTER,SA,40,PC02,3151.95,Until executive market future agree.,0.0,3151.95,2025,2025-08-13,1.317,B,2025-01-28,WORKDAY,TRAVEL,CORP_LEDGER
APR-20049,bf204ecc-bb2f-4be7-95f3-6b6efc873071,1.0,Manager,manager_2366d5ca@example.com,Susan Henderson,APPROVE,2023-10-08T15:00:00,,C003,2024-11-06,INR,ITEM-20049,CC300,500000,JNL-POOR,KR,50,PC02,909.42,Range play others lawyer value never military individual.,909.42,0.0,2025,2025-06-23,1.4735,C,2024-12-07,WORKDAY,TRAVEL,APAC_LEDGER
APR-20050,bf204ecc-bb2f-4be7-95f3-6b6efc873071,2.0,Finance_Recon,finance_fd8cccd2@example.com,Denise Stafford,APPROVE,2023-10-11T09:00:00,Finance reconciliation completed,C001,2025-01-18,USD,ITEM-20050,CC200,500000,JNL-STREET,KR,50,PC02,4594.19,Land candidate authority Democrat garden leader message.,0.0,4594.19,2025,2024-12-06,1.3692,B,2025-07-28,CONCUR,TRAVEL,CORP_LEDGER
APR-20051,bf210ca7-5bc0-4730-9936-4fdb03de72bf,1.0,Manager,manager_b99ccad3@example.com,Brian Carpenter,APPROVE,2024-04-14T16:00:00,,C003,2025-09-18,INR,ITEM-20051,CC300,500000,JNL-SURFACE,SA,40,PC01,2253.14,Fund dark need accept try.,2253.14,0.0,2025,2025-06-07,1.4303,M,2025-05-07,SAP,TRAVEL,CORP_LEDGER
APR-20052,bf210ca7-5bc0-4730-9936-4fdb03de72bf,2.0,Finance_Recon,finance_91436689@example.com,Jaime Patel,APPROVE,2024-04-18T09:00:00,Finance reconciliation completed,C001,2025-05-17,EUR,ITEM-20052,CC300,500000,JNL-ALONE,DR,50,PC03,3914.12,Affect low type.,0.0,3914.12,2025,2024-10-01,0.7975,M,2025-03-08,CONCUR,PURCHASE,CORP_LEDGER
APR-20053,bf2bae59-e1a8-427c-81e9-ba51abd4cde9,1.0,Manager,manager_acec560a@example.com,Ashley Mills,APPROVE,2025-07-03T04:00:00,,C003,2025-09-12,INR,ITEM-20053,CC300,400000,JNL-DESCRIBE,SA,50,PC02,4877.86,Factor on popular wear.,4877.86,0.0,2025,2024-12-13,0.9899,C,2025-09-09,CONCUR,EXPENSE,CORP_LEDGER
APR-20054,bf2bae59-e1a8-427c-81e9-ba51abd4cde9,2.0,Finance,finance_e10c1fd2@example.com,Elizabeth Ayers,APPROVE,2025-07-08T10:00:00,,C002,2024-12-05,INR,ITEM-20054,CC300,500000,JNL-TOP,DR,50,PC02,310.75,Though player treatment much alone.,0.0,310.75,2025,2025-07-18,1.3608,C,2025-07-14,CONCUR,EXPENSE,APAC_LEDGER
